task_id,original_question,source_dataset,correct_answer,correct_path_cypher,malicious_answer,malicious_path_cypher,annotator,status
webqsp_WebQTrn-3437,who speaks arabic language,webqsp,Algeria (m.0h3y) | Bahrain (m.0161c) | Canada (m.0d060g) | Comoros (m.01n6c) | Djibouti (m.027jk) | Egypt (m.02k54) | Eritrea (m.02khs) | Iran (m.03shp) | Iraq (m.0d05q4) | Israel (m.03spz) | Jordan (m.03__y) | Kuwait (m.047yc) | Lebanon (m.04hqz) | Libya (m.04gqr) | Mandatory Palestine (m.0h44w) | Mauritania (m.04vjh) | Morocco (m.04wgh) | Oman (m.05l8y) | Qatar (m.0697s) | Saudi Arabia (m.01z215) | Seljuk Empire (m.02z62v1) | South Africa (m.0hzlz) | South Yemen (m.035hr8) | Sudan (m.06tw8) | Syria (m.06vbd) | Tanzania (m.07dzf) | Tunisia (m.07fj_) | Turkey (m.01znc_) | United Arab Emirates (m.0j1z8) | Yemen (m.01z88t),,,,,pending
webqsp_WebQTrn-1885,what to see in downtown asheville nc,webqsp,Asheville Art Museum (m.0k5mxqg) | Bele Chere (m.0fhdb5) | Biltmore Estate (m.03d2gy) | Blue Ridge Parkway (m.01vnqb) | Carl Sandburg Home National Historic Site (m.07pc_b) | Folk Art Center (m.03qknx1) | Pisgah National Forest (m.08gz6r) | Smith-McDowell House (m.06_g_2g) | The Omni Grove Park Inn (m.02rtgcx) | Thomas Wolfe House (m.03qhg3_),,,,,pending
webqsp_WebQTrn-2459,what movies has halle berry starred in,webqsp,A Discussion About Things We Lost in the Fire (m.0gyxl7y) | B*A*P*S (m.086s7z) | Boomerang (m.0695g8) | Bulworth (m.02v8kmz) | CB4 (m.04sbsq) | Catwoman (m.03cd0x) | Cloud Atlas (m.0gh65c5) | Dark Tide (m.0g4fnsc) | Die Another Day (m.014kq6) | Executive Decision (m.0hqrx) | Father Hood (m.0kv750) | Frankie & Alice (m.04yft1h) | Girl 6 (m.04jrzl) | Gothika (m.03cj29) | Introducing Dorothy Dandridge (m.0727__) | Jungle Fever (m.016f62) | Kidnap (m.01265dl4) | Losing Isaiah (m.03qfr0) | Monster's Ball (m.0344gc) | Movie 43 (m.0dlk_qn) | Nappily Ever After (m.02ql071) | New Year's Eve (m.0fphf3v) | Perfect Stranger (m.08bzc3) | Race the Sun (m.0d1s9b) | Robots (m.03mh94) | Solomon & Sheba (m.0d7nyly) | Strictly Business (m.08r9v6) | Swordfish (m.03tv11) | The Call (m.0hz7vs4) | The Flintstones (m.01bn3l) | The Last Boy Scout (m.034fj2) | The Program (m.09fgyt) | The Rich Man's Wife (m.0dgcgl) | The Wedding (m.026s0mx) | Their Eyes Were Watching God (m.07vc1p) | Things We Lost in the Fire (m.02vr9lr) | Tulia (m.0y59lrv) | Welcome to Hollywood (m.0273yvf) | Why Do Fools Fall in Love (m.087kv6) | X-Men (m.0d90m) | X-Men 2 (m.01qb5d) | X-Men: Days of Future Past (m.0r3r5jz) | X-Men: The Last Stand (m.06gb1w),,,,,pending
webqsp_WebQTrn-2112,which country is gaza city located,webqsp,State of Palestine (m.01k0p4),,,,,pending
webqsp_WebQTrn-241,what countries share borders with france,webqsp,Andorra (m.0hg5) | Belgium (m.0154j) | Germany (m.0345h) | Italy (m.03rjj) | Luxembourg (m.04g61) | Monaco (m.04w58) | Spain (m.06mkj) | Switzerland (m.06mzp) | United Kingdom (m.07ssc),,,,,pending
webqsp_WebQTrn-162,what instrument does justin bieber,webqsp,Vocals (m.0290ngj),,,,,pending
webqsp_WebQTrn-3310,what illness did huell howser died of,webqsp,Prostate cancer (m.0m32h),,,,,pending
webqsp_WebQTrn-1751,who created youtube,webqsp,Chad Hurley (m.0fzxmd) | Jawed Karim (m.0fzxjm) | Steve Chen (m.0d36_b),,,,,pending
webqsp_WebQTrn-1323,where was joseph p kennedy born,webqsp,Boston (m.01cx_),,,,,pending
webqsp_WebQTrn-42,what party was andrew jackson,webqsp,Democratic Party (m.0d075m) | Democratic-Republican Party (m.07wf9) | Jacksonian Democratic Party (m.020lwv),,,,,pending
webqsp_WebQTrn-1591,what movies did jj abrams direct,webqsp,Anatomy of Hope (m.05zysr7) | Mission: Impossible III (m.06fqlk) | Star Trek (m.08phg9) | Star Trek Into Darkness (m.0hhqv27) | Star Wars: The Force Awakens (m.0nb2r_p) | Super 8 (m.0bwfwpj),,,,,pending
webqsp_WebQTrn-2672,what kind of currency does jamaica use,webqsp,Jamaican dollar (m.04xc2m),,,,,pending
webqsp_WebQTrn-654,what was the title of the first book dr. seuss wrote,webqsp,The 500 Hats of Bartholomew Cubbins (m.047gx6),,,,,pending
webqsp_WebQTrn-210,what school did william shakespeare attend,webqsp,"King Edward VI School, Stratford-upon-Avon (m.08p297)",,,,,pending
webqsp_WebQTrn-2083,what nation did hitler lead,webqsp,Nazi Germany (m.059z0),,,,,pending
webqsp_WebQTrn-2117,what types of government does china have,webqsp,Communist state (m.01fkst) | Single-party state (m.0py4y) | Socialist state (m.025tbxf),,,,,pending
webqsp_WebQTrn-130,who has been married to julia roberts,webqsp,Daniel Moder (m.07207k8) | Lyle Lovett (m.028hc2),,,,,pending
webqsp_WebQTrn-1037,who is raquel welch 's daughter,webqsp,Tahnee Welch (m.03tgq6),,,,,pending
webqsp_WebQTrn-1743,who is the current leader of cuba today,webqsp,Ra¨²l Castro (m.01gcjq),,,,,pending
webqsp_WebQTrn-1291,what places made up the western roman empire,webqsp,North Africa (m.05g2v) | Western Europe (m.0852h),,,,,pending
webqsp_WebQTrn-2839,what kind of language does switzerland speak,webqsp,French (m.064_8sq) | German Language (m.04306rv) | Italian Language (m.02bjrlw) | Romansh language (m.06ctk),,,,,pending
webqsp_WebQTrn-831,what is the last movie brittany murphy made,webqsp,Something Wicked (m.0ch39jf),,,,,pending
webqsp_WebQTrn-487,what nationality was andy williams,webqsp,United States of America (m.09c7w0),,,,,pending
webqsp_WebQTrn-3567,what did douglas engelbart invent,webqsp,Mouse (m.020lf),,,,,pending
webqsp_WebQTrn-2084,what time is in london heathrow,webqsp,Greenwich Mean Time Zone (m.03bdv),,,,,pending
webqsp_WebQTrn-1417,what bass does jared followill use,webqsp,Bass guitar (m.018vs),,,,,pending
webqsp_WebQTrn-584,where was hackney 2012 held,webqsp,Hackney Marshes (m.031dy5),,,,,pending
webqsp_WebQTrn-1265,who won the nobel peace prize in 2007,webqsp,Al Gore (m.0d05fv) | Intergovernmental Panel on Climate Change (m.03wfs) | Malala Yousafzai (m.0hncyss),,,,,pending
webqsp_WebQTrn-3463,who is the leader of japan right now,webqsp,Akihito (m.0kfzb),,,,,pending
webqsp_WebQTrn-3126,where does the zambezi river begin,webqsp,Mwinilunga (m.07cdmr),,,,,pending
webqsp_WebQTrn-3603,what did frankie lymon die from,webqsp,Heroin overdose (m.02kp1qn),,,,,pending
webqsp_WebQTrn-2124,what did camille grammer do for a living,webqsp,Actor (m.02hrh1q) | Dancer (m.02h6p92) | Film Producer (m.01d_h8) | Model (m.0d1pc) | Screenwriter (m.0dxtg) | TV Personality (m.0dypbr),,,,,pending
webqsp_WebQTrn-1596,what job did martin luther king jr have,webqsp,Civil rights activist (m.010b8yqs) | Clergy (m.0db79) | Humanitarian (m.065qmpf) | Minister (m.0377kt) | Pastor (m.01fhsb) | Writer (m.0cbd2),,,,,pending
webqsp_WebQTrn-1163,in what modern country is the yucatan peninsula located,webqsp,Mexico (m.0b90_r),,,,,pending
webqsp_WebQTrn-3398,where is spain located what continent,webqsp,Europe (m.02j9z),,,,,pending
webqsp_WebQTrn-856,who played alf on the tv show,webqsp,Paul Fusco (m.082765),,,,,pending
webqsp_WebQTrn-430,what disease did helen keller,webqsp,Hearing loss (m.014wq_),,,,,pending
webqsp_WebQTrn-1356,what major airport is near destin florida,webqsp,Destin¨CFort Walton Beach Airport (m.01q6d0),,,,,pending
webqsp_WebQTrn-3458,what are the main imports and exports of afghanistan,webqsp,Carpet and Rug Mills (m.03q9xck) | Fruit and Tree Nut Farming (m.03q9v6s) | Opium (m.05pg4),,,,,pending
webqsp_WebQTrn-175,where does niles crane live,webqsp,Seattle (m.0d9jr),,,,,pending
webqsp_WebQTrn-1621,what movies are directed by steven spielberg,webqsp,1941 (m.04t6fk) | A.I. Artificial Intelligence (m.011xg5) | Always (m.03gtd4) | Amazing Stories: Book One (m.02ww_d1) | Amblin (m.0fgrln) | Amistad (m.0260bz) | Bridge of Spies (m.011v6djn) | Catch Me If You Can (m.01flv_) | Close Encounters of the Third Kind (m.012mrr) | Duel (m.01l5j2) | E.T. the Extra-Terrestrial (m.0jqn5) | Empire of the Sun (m.025rvx0) | Firelight (m.0kv8sl) | Hook (m.0295sy) | Indiana Jones and the Kingdom of the Crystal Skull (m.04mcw4) | Indiana Jones and the Last Crusade (m.0h_b6x1) | Indiana Jones and the Raiders of the Lost Ark (m.0f4yh) | Indiana Jones and the Temple of Doom (m.0k_9j) | Jaws (m.0jyb4) | Jurassic Park (m.0hx4y) | Lincoln (m.0gmgwnv) | Minority Report (m.011wtv) | Munich (m.072x7s) | Robopocalypse (m.0hhghzl) | Savage (m.0fq8jmb) | Saving Private Ryan (m.07024) | Schindler's List (m.0hfzr) | Slipstream (m.02rrfdw) | Something Evil (m.05p8qvv) | The Adventures of Tintin: The Secret of the Unicorn (m.02rb84n) | The Attack of the Mummies (m.02rml0k) | The BFG (m.0130x37n) | The Color Purple (m.08xvpn) | The Lost World: Jurassic Park (m.0315rp) | The Sugarland Express (m.05k8zz) | The Terminal (m.0322yj) | Twilight Zone: The Movie (m.04sh80) | War Horse (m.0cc5qkt) | War of the Worlds (m.02mmwk),,,,,pending
webqsp_WebQTrn-3586,what nestle owns,webqsp,Bottled Water Manufacturing (m.03q9x47) | Bottled and Canned Soft Drinks and Carbonated Waters (m.03qtd9w) | Chocolate and Cocoa Products (m.03qtd7r) | Cookies and Crackers (m.03qtd73) | Food processing (m.02vjn0) | Ice Cream and Frozen Dessert Manufacturing (m.03q9wy3) | Soft Drink Manufacturing (m.03q9x41),,,,,pending
webqsp_WebQTrn-2327,what are the different sports in the philippines,webqsp,Laos FC (m.0ll4ndn) | Philippines men's national volleyball team (m.07k3_n0) | Philippines national football team (m.04k3r_),,,,,pending
webqsp_WebQTrn-933,what do most nigerians speak,webqsp,English Language (m.02h40lc),,,,,pending
webqsp_WebQTrn-1482,where is the capital of canada on the map,webqsp,Ottawa (m.05ksh),,,,,pending
webqsp_WebQTrn-3380,what currency do the ukraine use,webqsp,Ukrainian hryvnia (m.035qkb),,,,,pending
webqsp_WebQTrn-1347,what did gerald ford die of,webqsp,Cardiovascular disease (m.02k6hp),,,,,pending
webqsp_WebQTrn-653,who killed harvey milk,webqsp,Dan White (m.02dzj8),,,,,pending
webqsp_WebQTrn-1117,where did sergio romo go to college,webqsp,University of North Alabama (m.02hscq),,,,,pending
webqsp_WebQTrn-2210,what does canada export and import the most,webqsp,"Aircraft (m.03qtfwz) | Automotive industry (m.015smg) | Bituminous Coal Underground Mining (m.03q9vxr) | Copper Ore and Nickel Ore Mining (m.03q9vzm) | Crude Petroleum and Natural Gas Extraction (m.03q9vwm) | Electric Power Generation (m.03q9w46) | Gold (m.025rs2z) | Iron Ore Mining (m.03q9vy9) | Lumber (m.025tnyc) | Pharmaceutical and Medicine Manufacturing (m.03q9y3r) | Primary Aluminum Production (m.03q9y6g) | Pulp, Paper, and Paperboard Mills (m.03q9xw9) | Vegetable Oil Mills, Except Corn, Cottonseed, and Soybeans (m.03qtd8p) | Wheat Farming (m.03q9v41)",,,,,pending
webqsp_WebQTrn-303,what inspired langston hughes to write poetry,webqsp,Walt Whitman (m.085gk),,,,,pending
webqsp_WebQTrn-1357,what country did vasco da gama came from,webqsp,Portuguese Empire (m.01hk04),,,,,pending
webqsp_WebQTrn-2094,what city did elvis presley grew up in,webqsp,Tupelo (m.0wqwj),,,,,pending
webqsp_WebQTrn-3191,when did herman cain run for president,webqsp,"Herman Cain presidential campaign, 2012 (m.0g5q039)",,,,,pending
webqsp_WebQTrn-3292,what 's sweden 's currency,webqsp,Swedish krona (m.0485n),,,,,pending
webqsp_WebQTrn-30,which wife did king henry behead,webqsp,Anne Boleyn (m.09sxn) | Catherine Howard (m.0crdw),,,,,pending
webqsp_WebQTrn-993,where did lebron james go to highschool,webqsp,St. Vincent¨CSt. Mary High School (m.0gpg1h),,,,,pending
webqsp_WebQTrn-2897,who owns wikimedia foundation,webqsp,Domas Mituzas (m.04dxr5g) | Florence Devouard (m.05qt1k) | Frieda Brioschi (m.03p3t57) | Jan-Bart de Vreede (m.03p3t4c) | Jimmy Wales (m.09w8jl) | Kat Walsh (m.0l8pk60) | Michael Snow (m.04f05ys) | Stuart West (m.04dxr15) | Ting Chen (m.0hznqfp),,,,,pending
webqsp_WebQTrn-2801,who is ellen bernstein,webqsp,Actor (m.02hrh1q) | Minister (m.0377kt) | Model (m.0d1pc) | Voice Actor (m.0np9r),,,,,pending
webqsp_WebQTrn-1185,who did david villa play for,webqsp,Asturias autonomous football team (m.0270my1) | Atl¨¦tico Madrid (m.0lg7v) | FC Barcelona (m.0hvgt) | Melbourne City FC (m.07kbtr4) | New York City FC (m.0t_f17t) | Real Zaragoza (m.0lhp1) | Spain national football team (m.02w64f) | Sporting de Gij¨®n (m.0kr10) | Sporting de Gij¨®n B (m.03wftzq) | Valencia CF (m.080_y),,,,,pending
webqsp_WebQTrn-2253,where is alex rodriguez from,webqsp,Washington Heights (m.018z6h),,,,,pending
webqsp_WebQTrn-955,what year michael jordan came in the nba,webqsp,1984 NBA draft (m.06jncs),,,,,pending
webqsp_WebQTrn-3644,where the murray river located,webqsp,Australia (m.0chghy) | Australian Continent (m.09pkq0),,,,,pending
webqsp_WebQTrn-608,what is shakira 's nationality,webqsp,Colombia (m.01ls2),,,,,pending
webqsp_WebQTrn-2896,what countries are included in the continent of asia,webqsp,Afghanistan (m.0jdd) | Bahrain (m.0161c) | Bangladesh (m.0162b) | Bhutan (m.07bxhl) | Brunei (m.0167v) | Cambodia (m.01xbgx) | China (m.0d05w3) | Hong Kong (m.03h64) | India (m.03rk0) | Indonesia (m.03ryn) | Iran (m.03shp) | Iraq (m.0d05q4) | Israel (m.03spz) | Japan (m.03_3d) | Jordan (m.03__y) | Kazakhstan (m.047lj) | Kuwait (m.047yc) | Kyrgyzstan (m.0jt3tjf) | Laos (m.04hhv) | Lebanon (m.04hqz) | Macau (m.04thp) | Malaysia (m.09pmkv) | Maldives (m.04ty8) | Mongolia (m.04w8f) | Myanmar (m.04xn_) | Nepal (m.016zwt) | North Korea (m.05b7q) | Oman (m.05l8y) | Pakistan (m.05sb1) | Philippines (m.05v8c) | Qatar (m.0697s) | Saudi Arabia (m.01z215) | Singapore (m.06t2t) | South Korea (m.06qd3) | Sri Lanka (m.06m_5) | Syria (m.06vbd) | Taiwan (m.06f32) | Tajikistan (m.07dvs) | Thailand (m.07f1x) | Timor-Leste (m.02lx0) | Turkmenistan (m.01c4pv) | United Arab Emirates (m.0j1z8) | Uzbekistan (m.07t_x) | Vietnam (m.01crd5) | Yemen (m.01z88t),,,,,pending
webqsp_WebQTrn-992,what form of government does brazil have,webqsp,Constitutional republic (m.0c9rw5) | Federal republic (m.0j729) | Presidential system (m.01d9r3),,,,,pending
webqsp_WebQTrn-2700,what currency is used in hungary,webqsp,Hungarian forint (m.01hfll),,,,,pending
webqsp_WebQTrn-990,what state was theodore roosevelt from,webqsp,New York (m.059rby),,,,,pending
webqsp_WebQTrn-723,what did roy rogers die of,webqsp,Heart failure (m.01l2m3),,,,,pending
webqsp_WebQTrn-3534,who was the secretary of state when richard nixon was president,webqsp,Henry Kissinger (m.03k_f) | William P. Rogers (m.023vhj),,,,,pending
webqsp_WebQTrn-1479,what are bridgit mendler 's parents names,webqsp,Harry Mendler (m.0qf8bfs) | Leah Mendler (m.0qf8bm3),,,,,pending
webqsp_WebQTrn-3279,what organization did dr. carter g. woodson found,webqsp,Association for the Study of African American Life and History (m.08lhk3),,,,,pending
webqsp_WebQTrn-1580,where did jane austen grow up,webqsp,Steventon (m.06ybhf),,,,,pending
webqsp_WebQTrn-1222,where to stay in paris france,webqsp,H?tel Ritz Paris (m.056n81) | H?tel de Crillon (m.04fcxl),,,,,pending
webqsp_WebQTrn-1938,what type of government does israel,webqsp,Parliamentary system (m.018wl5),,,,,pending
webqsp_WebQTrn-3700,what kind of political system is canada,webqsp,Constitutional monarchy (m.01q20) | Federal monarchy (m.0g3y9q) | Parliamentary system (m.018wl5),,,,,pending
webqsp_WebQTrn-2898,what war was george washington president during,webqsp,American Revolutionary War (m.0jnh) | Battle of Brandywine (m.014pd3) | Battle of Fort Duquesne (m.06kd6y) | Battle of Fort Necessity (m.05f78h) | Battle of Fort Washington (m.0b364c) | Battle of Germantown (m.020_gf) | Battle of Harlem Heights (m.02fnwp) | Battle of Jumonville Glen (m.066xwk) | Battle of Long Island (m.01g09p) | Battle of Monmouth (m.01k0s4) | Battle of Pell's Point (m.04m2k9) | Battle of Princeton (m.01g0dx) | Battle of Trenton (m.01hgpt) | Battle of White Marsh (m.0h42fq) | Battle of White Plains (m.0247w9) | Battle of the Assunpink Creek (m.07h0q2) | Battle of the Clouds (m.02pjz77) | Battle of the Monongahela (m.05b6mx0) | Boston campaign (m.062pq1) | Braddock Expedition (m.01gphc) | Fortification of Dorchester Heights (m.08knpp) | French and Indian War (m.09r3f) | Landing at Kip's Bay (m.02g1n3) | New York and New Jersey campaign (m.02fmsl) | Philadelphia campaign (m.0bxl0n) | Quasi-War (m.06bjm) | Siege of Boston (m.01jnys) | Siege of Yorktown (m.014s1b) | Treaty of Alliance (m.01bh42) | Yorktown campaign (m.0drwsm9),,,,,pending
webqsp_WebQTrn-144,who is the president of the european union 2011,webqsp,Jerzy Buzek (m.036y38),,,,,pending
webqsp_WebQTrn-3722,what form of government is israel,webqsp,Parliamentary system (m.018wl5),,,,,pending
webqsp_WebQTrn-1388,where was selena gomez really born,webqsp,Grand Prairie (m.013mbz),,,,,pending
webqsp_WebQTrn-998,who was arthur miller father,webqsp,Isidore Miller (m.0j72h2b),,,,,pending
webqsp_WebQTrn-2891,what art movement was pablo picasso part of,webqsp,Analytic cubism (m.070vcg) | Cubism (m.09ff3) | Modern art (m.015r61) | Picasso's African Period (m.07hm5p) | Picasso's Blue Period (m.072333) | Picasso's Rose Period (m.071bmq) | Surrealism (m.073_6) | Synthetic cubism (m.07pcpz),,,,,pending
webqsp_WebQTrn-1193,who founded the sisters of saint joseph,webqsp,Julian Tenison-Woods (m.06jc3_) | Mary MacKillop (m.06jb6m),,,,,pending
